player_name,name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,player_agent,current_club,joined,contract_expires,date_of_last_contract_extension,outfitter,twitter,facebook,instagram,website,player_valuation,max_player_valuation,max_player_valuation_date,URL,query_date,tik_tok,on_loan_from,contract_there_expires,full_name,contract_option,x2nd_club
Matías Vega,NA,1986-04-18,Rosario,37,1.91,Argentina,Goalkeeper,right,Marcelo Carracedo,CA Estudiantes (Buenos Aires),2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-13,https://www.transfermarkt.com/matias-vega/profil/spieler/75445,2023-07-29,NA,NA,NA,NA,NA,NA
Lautaro Amadé,NA,1999-12-21,Buenos Aires,23,1.93,Argentina,Goalkeeper,right,NA,CA Estudiantes (Buenos Aires),2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-11,https://www.transfermarkt.com/lautaro-amade/profil/spieler/844790,2023-07-29,NA,Defensa y Justicia,"Dec 31, 2024",NA,NA,NA
Iván Zafarana,Iván Matías Zafarana,1995-04-22,Sarandí,28,1.84,Argentina,Defender - Centre-Back,right,NA,Club Atlético San Martín (Tucumán),2023-06-16,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/ivan-zafarana/profil/spieler/849618,2023-07-29,NA,NA,NA,NA,NA,NA
Martín Ferreyra,Martín Ignacio Ferreyra,1996-04-02,NA,27,1.91,Argentina,Defender - Centre-Back,right,Silvio Villalba ...,CA Estudiantes (Buenos Aires),2023-01-09,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/martin-ferreyra/profil/spieler/540443,2023-07-29,NA,Club Olimpo,"Dec 31, 2024",NA,NA,NA
Leonardo Felissia,Leonardo Andrés Felissia,2001-07-27,NA,22,1.9,Argentina,Defender - Centre-Back,right,NA,CA Estudiantes (Buenos Aires),2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/leonardo-felissia/profil/spieler/990189,2023-07-29,NA,Sportivo Belgrano (San Francisco),-,NA,NA,NA
Santiago Monzón,Santiago Ezequiel Monzón,2002-11-20,NA,20,1.9,Argentina,Defender - Centre-Back,left,NA,Club Atletico Excursionistas,2023-07-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/santiago-monzon/profil/spieler/983207,2023-07-29,NA,CA Estudiantes (Buenos Aires),"Dec 31, 2024",NA,NA,NA
Lautaro Lusnig,Lautaro Cruz Lusnig,1998-10-14,Buenos Aires,24,1.78,Argentina,Defender - Left-Back,left,NA,CA Estudiantes (Buenos Aires),2022-01-07,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/lautaro-lusnig/profil/spieler/565011,2023-07-29,NA,NA,NA,NA,NA,NA
Nahuel Zárate,Nahuel Alejandro Zárate,1993-01-27,Buenos Aires,30,1.8,Argentina,Defender - Left-Back,left,RAB SPORTS - Dr. ...,CA Estudiantes (Buenos Aires),2022-01-02,2023-12-31,NA,NA,NA,NA,NA,NA,NA,1000000,2016-02-06,https://www.transfermarkt.com/nahuel-zarate/profil/spieler/262865,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Fernández,Nicolás Leonel Fernández,1995-06-20,Merlo,28,1.78,Argentina Spain,Defender - Left-Back,left,Uruguay Soccer,CA Estudiantes (Buenos Aires),2021-02-28,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-01,https://www.transfermarkt.com/nicolas-fernandez/profil/spieler/538617,2023-07-29,NA,NA,NA,NA,NA,NA
Delfor Minervino,NA,1996-04-10,Luján,27,1.71,Argentina,Defender - Right-Back,right,NA,CA Estudiantes (Buenos Aires),2022-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/delfor-minervino/profil/spieler/970644,2023-07-29,NA,NA,NA,NA,NA,NA
Diego López,Diego Fores López,1992-05-19,San Salvador de Jujuy,31,1.81,Argentina,Defender - Right-Back,right,AAmanagers,CA Estudiantes (Buenos Aires),2022-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-22,https://www.transfermarkt.com/diego-lopez/profil/spieler/279645,2023-07-29,NA,NA,NA,NA,NA,NA
Gastón Bottino,Gastón Ezequiel Bottino,1986-06-25,Córdoba,37,1.84,Argentina,Defender - Right-Back,right,NA,CA Estudiantes (Buenos Aires),2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-06,https://www.transfermarkt.com/gaston-bottino/profil/spieler/210533,2023-07-29,NA,NA,NA,NA,NA,NA
Matías Lugo,Matías Gonzalo Lugo,2001-05-10,NA,22,1.7,Argentina,midfield - Defensive Midfield,NA,Ariel Brandoni,CA Estudiantes (Buenos Aires),2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/matias-lugo/profil/spieler/909738,2023-07-29,NA,Argentinos Juniors II,-,NA,NA,NA
Sebastián Benega,NA,1999-05-20,NA,24,1.76,Argentina,midfield - Central Midfield,right,NA,CA Güemes,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/sebastian-benega/profil/spieler/606271,2023-07-29,NA,Club Atlético Banfield II,"Dec 31, 2023",NA,NA,NA
Sebastián Mayorga,Sebastián Lorenzo Nicolás Mayorga,1990-02-06,Chilecito,33,1.79,Argentina,midfield - Central Midfield,right,NA,CA Estudiantes (Buenos Aires),2022-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2011-01-01,https://www.transfermarkt.com/sebastian-mayorga/profil/spieler/119625,2023-07-29,NA,NA,NA,NA,NA,NA
Elías Contreras,NA,1997-03-07,Santa Fe,26,1.83,Argentina,midfield - Right Midfield,right,NA,CA Güemes,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-17,https://www.transfermarkt.com/elias-contreras/profil/spieler/696963,2023-07-29,NA,NA,NA,NA,NA,NA
Enzo Acosta,Enzo Michel Acosta,1996-11-30,NA,26,1.82,Argentina,midfield - Left Midfield,left,NA,CA Estudiantes (Buenos Aires),2023-01-01,2026-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/enzo-acosta/profil/spieler/459245,2023-07-29,NA,NA,NA,NA,NA,NA
Santiago Briñone,Santiago David Briñone,1996-12-28,NA,26,1.78,Argentina,midfield - Attacking Midfield,right,CAPITAL GROUP SM,CA Estudiantes (Buenos Aires),2023-01-02,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-18,https://www.transfermarkt.com/santiago-brinone/profil/spieler/621376,2023-07-29,NA,NA,NA,NA,NA,NA
José González,José Nicolás González,1999-02-24,Salta,24,1.7,Argentina Bolivia,Attack - Right Winger,right,NA,CA Estudiantes (Buenos Aires),2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/jose-gonzalez/profil/spieler/819997,2023-07-29,NA,Defensa y Justicia II,-,NA,NA,NA
Franco Lonardi,NA,1998-07-24,NA,25,1.73,Argentina,Attack - Second Striker,right,NA,CA Defensores Unidos (Zarate),2023-06-16,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-22,https://www.transfermarkt.com/franco-lonardi/profil/spieler/728871,2023-07-29,NA,NA,NA,NA,NA,NA
Martín Garnerone,NA,1998-09-28,NA,24,1.72,Argentina,Attack - Centre-Forward,right,NA,CA Estudiantes (Buenos Aires),2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/martin-garnerone/profil/spieler/724219,2023-07-29,NA,Belgrano de Córdoba II,"Dec 31, 2024",NA,NA,NA
Tomás Bolzicco,NA,1994-11-29,NA,28,1.88,Argentina,Attack - Centre-Forward,right,TG Warriors,CA Estudiantes (Buenos Aires),2020-11-10,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-17,https://www.transfermarkt.com/tomas-bolzicco/profil/spieler/369707,2023-07-29,NA,NA,NA,NA,NA,NA
Lautaro Parisi,Lautaro Joel Parisi,1994-03-22,General Pico,29,1.78,Argentina,Attack - Centre-Forward,right,NA,CA Estudiantes (Buenos Aires),2022-01-01,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/toro_parisi/,NA,NA,NA,2019-08-06,https://www.transfermarkt.com/lautaro-parisi/profil/spieler/610569,2023-07-29,NA,NA,NA,NA,NA,NA
Tomás Blanco,NA,1999-03-17,Chajarí,24,1.82,Argentina,Attack - Centre-Forward,right,NA,CA Estudiantes (Buenos Aires),2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-28,https://www.transfermarkt.com/tomas-blanco/profil/spieler/613092,2023-07-29,NA,NA,NA,NA,NA,NA
Brian Ferreyra,Brian Nicolás Ferreyra,1996-11-11,NA,26,1.89,Argentina,Attack - Centre-Forward,right,NA,Club Social y Deportivo Madryn,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/brian-ferreyra/profil/spieler/840865,2023-07-29,NA,NA,NA,NA,NA,NA
Ramon Villalba,NA,1999-09-16,NA,23,1.74,Argentina,Attack - Centre-Forward,right,NA,CA Estudiantes (Buenos Aires),2022-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,https://www.transfermarkt.com/ramon-villalba/profil/spieler/971528,2023-07-29,NA,NA,NA,NA,NA,NA
Brian Olivera,Brian Leandro Olivera,1993-12-13,Córdoba (CBA),29,1.83,Argentina,Goalkeeper,right,NA,Gimnasia y Esgrima de Mendoza,2023-01-08,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/brian-olivera/profil/spieler/267632,2023-07-29,NA,AA Estudiantes (Río Cuarto),-,NA,Option to buy,NA
Kevin Humeler,Kevin André Humeler,1997-04-02,San Jerónimo Norte,26,1.84,Argentina,Goalkeeper,right,Real Player,Gimnasia y Esgrima de Mendoza,2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-09,https://www.transfermarkt.com/kevin-humeler/profil/spieler/533567,2023-07-29,NA,NA,NA,NA,NA,NA
Mateo Palmieri,NA,2000-03-22,Tandil,23,1.83,Argentina,Defender - Centre-Back,right,NA,Gimnasia y Esgrima de Mendoza,2023-01-04,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/mateo-palmieri/profil/spieler/910329,2023-07-29,NA,CYB Ramón Santamarina,"Dec 31, 2024",NA,NA,NA
Jonathan Ferrari,Jonathan Marcelo Ferrari,1987-05-08,Junín,36,1.87,Argentina Italy,Defender - Centre-Back,right,XV Sport Consultancy,Club Atlético All Boys,2023-06-14,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2011-01-01,https://www.transfermarkt.com/jonathan-ferrari/profil/spieler/87339,2023-07-29,NA,NA,NA,NA,NA,NA
Maximiliano Padilla,NA,1994-08-29,Rosario,28,1.71,Argentina,Defender - Centre-Back,left,NA,Gimnasia y Esgrima de Mendoza,2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/maximiliano-padilla/profil/spieler/189442,2023-07-29,NA,NA,NA,NA,NA,NA
Rodrigo Cáceres,NA,1997-08-29,NA,25,1.93,Argentina,Defender - Centre-Back,right,NA,Gimnasia y Esgrima de Mendoza,2022-02-09,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-22,https://www.transfermarkt.com/rodrigo-caceres/profil/spieler/849617,2023-07-29,NA,NA,NA,NA,NA,NA
Alejandro Gutiérrez,Alejandro Gutiérrez Arango,1995-01-02,Envigado,28,1.92,Colombia,Defender - Centre-Back,right,NA,Gimnasia y Esgrima de Mendoza,2023-02-09,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-17,https://www.transfermarkt.com/alejandro-gutierrez/profil/spieler/732425,2023-07-29,NA,NA,NA,NA,NA,NA
Sebastián Olivarez,Leandro Sebastián Olivares,1992-05-15,Mendoza,31,1.8,Argentina,Defender - Centre-Back,right,Score Futbol,Gimnasia y Esgrima de Mendoza,2023-01-26,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-09,https://www.transfermarkt.com/sebastian-olivarez/profil/spieler/245225,2023-07-29,NA,NA,NA,NA,NA,NA
Hugo Paniagua,Hugo Moisés Paniagua,2002-01-15,NA,21,NA,Argentina,Defender - Centre-Back,NA,EliteSportsManagemen...,Gimnasia y Esgrima de Mendoza,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-02-17,https://www.transfermarkt.com/hugo-paniagua/profil/spieler/1106241,2023-07-29,NA,NA,NA,NA,NA,NA
Fernando Bersano,Fernando Luis Bersano,1998-01-03,NA,25,1.63,Argentina,Defender - Left-Back,left,Relatives,Club Atlético Talleres,2019-01-04,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/ferbersano/,NA,NA,NA,2019-08-06,https://www.transfermarkt.com/fernando-bersano/profil/spieler/533569,2023-07-29,NA,NA,NA,NA,NA,NA
Facundo Nadalín,Facundo Agustín Nadalín,1997-08-19,Rosario,25,1.76,Argentina,Defender - Right-Back,right,Front Group GmbH,Gimnasia y Esgrima de Mendoza,2023-02-02,2023-12-31,NA,NA,NA,NA,NA,NA,NA,1000000,2019-08-02,https://www.transfermarkt.com/facundo-nadalin/profil/spieler/554798,2023-07-29,NA,NA,NA,NA,NA,NA
Nahuel Menéndez,Nahuel Raul Menéndez,1994-03-05,Buenos Aires (Argentina),29,1.65,Argentina,Defender - Right-Back,right,EliteSportsManagemen...,Gimnasia y Esgrima de Mendoza,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-08,https://www.transfermarkt.com/nahuel-menendez/profil/spieler/232143,2023-07-29,NA,NA,NA,NA,NA,NA
Lucas Villarruel,Lucas David Villarruel,1990-11-13,Buenos Aires,32,1.71,Argentina,midfield - Defensive Midfield,right,Score Futbol,Gimnasia y Esgrima de Mendoza,2023-01-04,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-14,https://www.transfermarkt.com/lucas-villarruel/profil/spieler/268499,2023-07-29,NA,NA,NA,NA,NA,NA
Ignacio Antonio,NA,1995-01-04,Rosario,28,1.73,Argentina,midfield - Central Midfield,right,NA,Gimnasia y Esgrima de Mendoza,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-17,https://www.transfermarkt.com/ignacio-antonio/profil/spieler/441266,2023-07-29,NA,NA,NA,NA,NA,NA
Franco Carrasco,Franco Nicolás Carrasco,1995-09-14,Tunuyán (Mendoza),27,1.74,Argentina,midfield - Central Midfield,right,Bairesmg,Gimnasia y Esgrima de Mendoza,2019-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/franco-carrasco/profil/spieler/697849,2023-07-29,NA,NA,NA,NA,NA,NA
Robertino Seratto,NA,2000-04-19,NA,23,1.78,Argentina Italy,midfield - Central Midfield,right,Score Futbol,Gimnasia y Esgrima de Mendoza,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/robertino-seratto/profil/spieler/996688,2023-07-29,NA,NA,NA,NA,NA,NA
Brian Zabaleta,Brian Diego Zabaleta,1998-04-23,NA,25,1.8,Argentina,midfield - Central Midfield,left,NA,CA Huracán Las Heras,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-17,https://www.transfermarkt.com/brian-zabaleta/profil/spieler/667239,2023-07-29,NA,NA,NA,NA,NA,NA
Nahuel Barboza,Nahuel Octavio Barboza,1999-09-16,NA,23,1.76,Argentina,midfield - Central Midfield,right,NA,Gimnasia y Esgrima de Mendoza,2023-01-01,2025-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/nahuel-barboza/profil/spieler/1105937,2023-07-29,NA,NA,NA,NA,NA,NA
Santiago López,Santiago López García,1997-12-04,NA,25,1.8,Argentina,midfield - Right Midfield,right,NA,Gimnasia y Esgrima de Mendoza,2018-07-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/santiago-lopez/profil/spieler/654813,2023-07-29,NA,NA,NA,NA,NA,NA
Tomás Asprea,NA,1995-02-28,Lanús,28,1.8,Argentina,midfield - Right Midfield,right,NA,Gimnasia y Esgrima de Mendoza,2022-06-10,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-17,https://www.transfermarkt.com/tomas-asprea/profil/spieler/565006,2023-07-29,NA,Club Comunicaciones,-,NA,Option to buy,NA
Pablo Ortega,Pablo Óscar Ortega Vargas,1994-08-29,Villa Dolores,28,1.7,Argentina,midfield - Right Midfield,right,Luis Grillo y ...,Gimnasia y Esgrima de Mendoza,2023-02-17,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-28,https://www.transfermarkt.com/pablo-ortega/profil/spieler/612631,2023-07-29,NA,NA,NA,NA,NA,NA
Matías Recalde,Matías Emiliano Recalde,1997-07-09,NA,26,1.78,Argentina,midfield - Left Midfield,left,NA,Gimnasia y Esgrima de Mendoza,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/matias-recalde/profil/spieler/870219,2023-07-29,NA,NA,NA,NA,NA,NA
Rodrigo Castro,Rodrigo Facundo Castro,1993-06-11,San Francisco,30,1.69,Argentina Italy,midfield - Attacking Midfield,left,Aztk Sports,Gimnasia y Esgrima de Mendoza,2023-02-07,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22,https://www.transfermarkt.com/rodrigo-castro/profil/spieler/238661,2023-07-29,NA,NA,NA,NA,NA,NA
Jere Rodríguez,Jeremías Martin Rodríguez Puch,1999-05-15,San Fernando,24,1.71,Argentina,midfield - Attacking Midfield,left,Score Futbol,Gimnasia y Esgrima de Mendoza,2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,https://www.transfermarkt.com/jere-rodriguez/profil/spieler/821924,2023-07-29,NA,NA,NA,NA,NA,NA
Daniel Molina,Daniel Eduardo Molina,1999-09-10,NA,23,1.74,Argentina,midfield - Attacking Midfield,right,NA,Gimnasia y Esgrima de Mendoza,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-02-17,https://www.transfermarkt.com/daniel-molina/profil/spieler/1073553,2023-07-29,NA,Club Deportivo Godoy Cruz II,-,NA,NA,NA
Matías Nouet,Matías Nicolás Nouet,1993-01-20,San Pedro (BUE),30,1.79,Argentina,Attack - Right Winger,right,NA,Gimnasia y Esgrima de Mendoza,2022-01-18,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/matias-nouet/profil/spieler/539165,2023-07-29,NA,NA,NA,NA,NA,NA
Joan Juncos,Joan Alexander Juncos,1994-04-23,Mendoza,29,1.84,Argentina,Attack - Centre-Forward,right,NA,Gimnasia y Esgrima de Mendoza,2021-02-10,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-22,https://www.transfermarkt.com/joan-juncos/profil/spieler/360443,2023-07-29,NA,CA Huracán Las Heras,-,NA,NA,NA
Bruno Nasta,Bruno Ignacio Nasta,1993-01-19,NA,30,1.88,Argentina,Attack - Centre-Forward,right,NA,Club Atlético Racing,2023-06-06,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,https://www.transfermarkt.com/bruno-nasta/profil/spieler/728528,2023-07-29,NA,NA,NA,NA,NA,NA
Tadeo Marchiori,Tadeo Joaquín Marchiori Carreño,1999-10-18,Mendoza,23,1.83,Argentina,Attack - Centre-Forward,left,Score Futbol,Gimnasia y Esgrima de Mendoza,2019-07-01,2025-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-17,https://www.transfermarkt.com/tadeo-marchiori/profil/spieler/697689,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Romano,NA,1999-11-05,Mendoza,23,1.7,Argentina,Attack - Centre-Forward,right,NA,Gimnasia y Esgrima de Mendoza,2018-07-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/nicolas-romano/profil/spieler/624095,2023-07-29,NA,NA,NA,NA,NA,NA
Agustín Herrera,Walter Agustín Herrera,1998-01-08,Santiago del Estero (SES),25,1.81,Argentina,Attack - Centre-Forward,right,NA,Gimnasia y Esgrima de Mendoza,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-17,https://www.transfermarkt.com/agustin-herrera/profil/spieler/872775,2023-07-29,NA,Club Deportivo Maipú,-,NA,NA,NA
Juan Pablo Cozzani,NA,1998-10-09,Mendoza,24,1.84,Argentina,Goalkeeper,right,Football Capital,Club Deportivo Maipú,2022-02-01,2025-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/juan-pablo-cozzani/profil/spieler/570470,2023-07-29,NA,NA,NA,NA,NA,NA
Gonzalo Rehak,NA,1994-01-11,Bernal,29,1.86,Argentina Italy,Goalkeeper,right,NA,Club Deportivo Maipú,2022-02-08,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-13,https://www.transfermarkt.com/gonzalo-rehak/profil/spieler/456621,2023-07-29,NA,NA,NA,NA,NA,NA
Mauro Rodríguez,Mauro Iván Rodríguez Lapenna,1998-04-09,Mendoza,25,1.91,Argentina,Goalkeeper,right,+Soccer ...,CA Huracán Las Heras,2023-06-08,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-22,https://www.transfermarkt.com/mauro-rodriguez/profil/spieler/556053,2023-07-29,NA,NA,NA,NA,NA,NA
Imanol González,Imanol González Benac,1998-01-06,NA,25,1.84,Argentina,Defender - Centre-Back,left,Ciro Palermo,Club Deportivo Maipú,2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/imanol-gonzalez/profil/spieler/426529,2023-07-29,NA,NA,NA,NA,NA,NA
Felipe Coronel,NA,2001-09-03,NA,21,1.79,Argentina,Defender - Centre-Back,right,J. PELAEZ FM,Club Deportivo Maipú,NA,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/felipe-coronel/profil/spieler/1025921,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Agorreca,Nicolás Samuel Agorreca,1989-10-30,Comodoro Rivadavia,33,1.83,Argentina,Defender - Centre-Back,right,NA,Club Deportivo Maipú,2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-15,https://www.transfermarkt.com/nicolas-agorreca/profil/spieler/144226,2023-07-29,NA,NA,NA,NA,NA,NA
Áaron Agüero,Aaron Rodrigo Agüero,2002-12-28,NA,20,1.86,Argentina,Defender - Centre-Back,right,NA,Club Deportivo Maipú,2023-02-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/aaron-aguero/profil/spieler/889417,2023-07-29,NA,NA,NA,NA,NA,NA
Luciano Vera,NA,2002-02-09,"Wanda, Misiones",21,NA,Argentina,Defender - Left-Back,right,NA,ETO FC Győr,2023-07-26,NA,NA,Nike,NA,NA,http://www.instagram.com/lucianovera3/,NA,NA,1500000,2019-12-05,https://www.transfermarkt.com/luciano-vera/profil/spieler/661130,2023-07-29,NA,DAC Dunajska Streda,-,NA,NA,NA
Guillermo Ferracutti,NA,1991-02-11,Soldini,32,1.79,Argentina,Defender - Left-Back,left,MFUTBOLSPORTS,Club Deportivo Maipú,2022-01-04,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-17,https://www.transfermarkt.com/guillermo-ferracutti/profil/spieler/189203,2023-07-29,NA,NA,NA,NA,NA,NA
Santiago Moyano,Antoliano Santiago Moyano,1997-09-23,Villa del Totoral,25,1.74,Argentina,Defender - Right-Back,right,NA,Club Deportivo Maipú,2023-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/santiago-moyano/profil/spieler/568551,2023-07-29,NA,NA,NA,NA,NA,NA
Luciano Paredes,NA,2002-09-09,NA,20,1.88,Argentina,Defender - Right-Back,right,NA,Club Deportivo Maipú,2023-02-09,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-17,https://www.transfermarkt.com/luciano-paredes/profil/spieler/1108415,2023-07-29,NA,NA,NA,NA,NA,NA
Rodrigo Ramírez,Rodrigo Nicolás Ramírez,2000-01-02,Oberá,23,1.73,Argentina,midfield - Defensive Midfield,NA,NA,Club Deportivo Maipú,2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-08,https://www.transfermarkt.com/rodrigo-ramirez/profil/spieler/838388,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Del Priore,NA,1996-08-14,NA,26,1.82,Argentina,midfield - Central Midfield,right,NA,Club Deportivo Maipú,2022-02-08,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-17,https://www.transfermarkt.com/nicolas-del-priore/profil/spieler/613357,2023-07-29,NA,NA,NA,NA,NA,NA
Agustín Manzur,NA,2000-09-29,Mendoza,22,1.69,Argentina,midfield - Central Midfield,right,NA,Club Deportivo Maipú,2021-01-01,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2019-12-05,https://www.transfermarkt.com/agustin-manzur/profil/spieler/563717,2023-07-29,NA,NA,NA,NA,NA,NA
Fausto Montero,Fausto Emanuel Montero,1988-10-22,Paraná,34,1.67,Argentina,midfield - Central Midfield,right,Premium ...,Club Deportivo Maipú,2022-01-18,2023-12-31,2018-05-14,NA,NA,NA,NA,NA,NA,NA,2018-05-08,https://www.transfermarkt.com/fausto-montero/profil/spieler/144237,2023-07-29,NA,NA,NA,NA,NA,NA
Matías Viguet,Matias Alejandro Viguet,1998-05-30,Villa Nueva (MZA),25,1.83,Argentina,midfield - Left Midfield,left,Fetama Sports ...,Club Deportivo Maipú,2021-03-02,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-17,https://www.transfermarkt.com/matias-viguet/profil/spieler/696972,2023-07-29,NA,NA,NA,NA,NA,NA
Marcelo Eggel,NA,1999-01-17,NA,24,1.79,Argentina,midfield - Attacking Midfield,left,NA,Club Deportivo Maipú,2022-01-20,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/marcelo-eggel/profil/spieler/993661,2023-07-29,NA,NA,NA,NA,NA,NA
Sergio Olano,Sergio Javier Olano,2001-01-26,NA,22,1.66,Argentina,midfield - Attacking Midfield,left,AREA 18,Club Deportivo Maipú,2023-01-23,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-16,https://www.transfermarkt.com/sergio-olano/profil/spieler/996633,2023-07-29,NA,NA,NA,NA,NA,NA
